0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
0,0,0,23,0,8,8,0,11,0,7,32,10,7,12,0,0,24,23,10,20,10,13,33,32,0,11,0,22,0,24,25,0,26,37,12,0,13,0,22,9,0,0,10,12,0,0,19,0,0,11,0,26,8,0,0,0,17,18,14,13,12,0,0,8,41,0,13,12,0,18,24,17,0,13,7,18,10,0,14,28,8,9,11,20,30,11,11,0,0,11,0,10,18,0,15,7,20,0,11,
7,8,0,16,0,0,18,0,11,18,11,0,19,0,0,7,27,8,10,12,36,0,0,23,30,10,0,0,27,0,13,0,13,33,10,13,0,10,21,21,0,0,0,0,33,16,0,18,0,13,32,30,18,9,15,0,19,30,0,0,23,15,9,25,28,10,0,8,13,10,32,0,22,52,21,28,0,10,24,19,17,10,0,6,0,0,0,10,0,0,0,0,0,9,8,0,0,6,0,0,
22,8,18,0,0,31,27,0,22,10,28,0,0,44,10,0,0,0,12,49,21,0,0,0,0,49,0,0,10,9,28,0,20,0,0,23,15,11,0,20,0,24,16,0,0,0,11,0,34,25,0,15,11,30,17,0,9,0,0,13,0,21,0,0,0,0,10,32,21,25,20,10,0,23,21,0,9,0,0,20,0,13,17,15,0,21,0,19,9,6,0,23,16,5,0,0,18,0,0,14,
14,0,17,0,28,0,0,29,0,10,19,9,0,10,10,15,23,25,9,0,9,20,13,19,15,0,11,26,0,0,21,25,0,15,11,11,0,0,11,0,0,13,0,0,26,31,23,0,0,12,17,0,0,19,0,26,22,10,16,0,17,0,0,21,31,35,11,27,0,13,0,0,13,7,9,11,38,0,14,0,25,8,11,44,19,0,19,15,13,11,0,0,0,0,0,0,0,3,12,0,
7,8,0,0,8,0,9,9,19,18,0,11,0,0,0,0,20,0,10,0,0,19,15,9,35,0,0,19,36,0,34,0,26,38,18,12,14,51,22,0,12,10,12,0,34,11,0,9,0,13,16,25,29,11,0,0,0,31,10,0,0,30,0,9,0,0,0,0,0,23,0,0,41,0,16,0,0,10,20,17,9,23,0,10,8,0,44,17,0,0,12,8,18,11,0,10,11,15,0,12,
0,7,17,18,8,22,0,19,0,18,10,32,0,0,0,0,0,37,31,10,0,11,0,12,23,13,0,0,21,14,21,0,11,30,0,9,0,0,0,0,0,12,0,0,0,0,12,11,0,10,0,9,11,38,35,10,8,14,12,0,11,27,9,33,16,0,11,9,20,12,9,25,0,0,70,8,20,14,8,11,0,0,11,26,19,0,9,0,9,0,21,6,0,31,0,7,8,10,15,6,
0,0,0,0,0,31,11,10,11,41,9,10,13,0,21,9,34,9,0,0,37,10,23,13,0,22,0,20,0,24,0,34,11,13,15,25,25,0,0,36,24,0,13,0,0,18,12,19,0,16,8,26,0,0,8,0,0,36,13,0,0,18,0,52,10,0,0,0,0,0,8,0,12,0,0,35,13,10,9,0,51,0,11,0,15,0,0,11,0,12,0,20,17,13,0,8,21,21,6,6,
7,8,17,0,30,0,9,0,0,0,22,10,0,20,18,0,11,12,9,12,34,30,11,11,10,20,0,12,12,11,12,11,13,10,47,10,14,0,0,0,20,12,13,11,0,0,12,0,16,0,0,0,19,18,26,20,17,10,0,10,12,12,36,0,14,11,23,0,0,21,19,0,0,0,10,0,0,22,10,0,12,16,0,30,7,8,24,27,13,27,0,10,16,18,0,0,18,0,0,15,
0,14,0,9,18,10,10,18,0,0,20,26,9,23,0,21,28,10,10,10,0,0,41,11,0,11,21,0,22,36,12,0,20,0,22,9,13,0,7,20,13,0,20,36,0,0,41,0,13,0,0,8,20,31,40,0,12,0,36,0,0,24,36,7,15,12,26,0,0,0,0,0,0,0,9,14,9,7,0,13,14,0,20,0,5,12,23,19,0,13,0,0,0,18,0,6,13,0,3,5,
7,8,0,17,28,20,0,11,12,8,11,0,0,8,11,10,0,16,25,8,22,32,0,0,45,10,0,12,13,0,12,0,19,13,0,9,28,0,28,0,21,10,14,8,24,0,8,7,0,9,0,14,42,26,27,18,10,0,20,11,0,15,11,0,0,0,0,14,22,8,0,34,0,0,22,0,8,11,12,13,9,16,0,13,7,34,22,0,8,13,11,9,10,12,4,30,0,0,6,0,
6,0,8,9,0,0,0,0,0,10,0,27,9,10,13,32,0,8,21,9,27,22,9,27,12,41,13,0,43,0,14,34,8,13,0,0,0,23,20,0,0,17,0,12,9,10,21,32,0,30,13,17,0,0,38,12,0,18,22,0,6,11,0,32,0,0,33,0,14,11,0,12,0,17,28,0,10,20,5,0,0,24,16,0,11,15,15,0,8,0,0,15,9,6,0,17,14,4,0,0,
6,0,7,9,0,32,0,8,0,9,11,0,0,0,0,0,20,10,11,0,17,11,11,26,12,0,0,10,0,12,7,0,38,31,9,12,25,12,14,11,0,0,0,24,0,20,11,35,20,0,0,28,0,0,0,0,34,0,17,0,0,26,19,0,30,10,20,0,0,10,27,0,13,18,0,0,14,0,8,35,15,0,37,0,18,0,0,13,9,23,8,36,14,7,13,10,15,30,6,17,
0,23,19,10,9,0,19,20,24,21,10,10,11,20,0,0,11,16,9,10,11,11,0,0,0,0,10,23,11,13,13,0,21,11,8,0,16,10,0,0,21,0,10,27,21,0,0,9,12,16,8,0,0,21,24,20,0,10,16,0,0,0,7,0,44,14,8,8,0,0,17,12,0,50,24,0,0,9,17,35,8,0,0,0,11,24,10,0,0,0,13,33,9,0,26,22,26,24,0,0,
7,0,8,0,9,0,27,0,10,0,13,18,0,45,0,0,9,0,12,0,9,35,33,32,19,13,22,0,0,0,8,24,8,10,10,9,30,12,7,0,12,0,20,0,39,0,25,9,0,0,33,15,27,0,23,0,25,0,16,0,12,0,11,0,10,26,40,9,0,0,0,0,24,0,17,0,14,24,15,0,7,10,27,12,0,22,35,0,9,5,0,37,9,0,0,0,0,0,6,16,
31,9,10,7,0,13,0,0,0,0,8,0,0,11,9,20,9,0,0,26,0,20,15,10,11,0,10,12,0,23,11,0,0,13,36,14,11,34,26,24,22,0,11,23,21,0,21,27,0,0,0,10,21,0,9,14,15,0,19,19,0,20,8,24,9,23,6,11,14,0,23,22,11,9,0,12,6,0,9,0,41,0,8,7,19,16,10,6,8,15,6,0,0,13,15,8,0,7,7,7,
0,0,0,0,7,0,16,18,0,0,18,9,11,10,0,7,11,0,12,0,0,0,44,0,10,13,16,10,0,0,0,0,0,15,15,10,8,9,9,0,21,17,9,30,13,0,25,11,0,0,0,0,8,0,23,13,0,0,26,37,9,11,25,11,11,21,26,19,26,51,0,10,12,27,9,31,20,9,9,0,0,23,8,19,0,19,42,23,20,14,0,20,0,0,0,10,21,7,13,13,
7,8,0,0,16,9,11,18,0,29,0,38,8,0,14,0,18,11,22,0,19,9,16,0,0,19,0,13,36,0,26,0,0,11,10,14,0,0,22,0,11,9,13,12,0,0,44,17,11,0,11,0,9,13,10,19,25,14,22,10,10,19,0,0,27,20,8,17,18,9,16,17,0,12,16,32,12,8,31,0,11,0,12,8,11,15,10,0,0,0,0,5,0,29,0,11,0,28,9,0,
7,0,0,7,9,17,12,0,0,9,22,10,19,30,24,20,0,36,22,33,31,0,0,13,18,18,0,0,0,19,29,13,21,19,27,53,12,8,17,0,12,14,0,0,25,0,13,0,0,0,20,8,14,12,9,37,10,9,0,11,0,15,0,17,0,0,12,0,0,13,34,0,6,0,11,19,15,11,0,10,0,9,0,11,7,0,38,9,11,0,0,8,23,0,11,0,0,0,21,4,
0,0,0,0,15,9,9,8,8,12,0,8,0,23,30,21,0,0,23,0,0,8,33,15,0,23,11,8,0,0,13,0,14,10,0,0,0,22,36,9,16,0,0,31,0,12,0,12,0,15,34,36,0,38,11,10,9,0,0,16,20,0,0,8,24,43,6,0,37,0,9,12,0,0,23,0,19,41,0,10,25,0,13,10,0,27,10,9,19,7,22,13,0,20,17,10,3,8,1,0,
15,8,17,0,19,11,10,15,20,0,10,0,7,25,12,0,0,9,8,12,11,12,0,0,12,30,26,11,8,14,0,0,13,0,11,28,32,11,0,0,0,10,40,26,0,9,0,0,7,13,0,14,0,11,15,11,0,0,0,0,0,34,46,13,0,34,26,24,0,0,25,20,11,15,16,12,0,27,0,8,22,19,9,0,24,10,11,12,0,0,13,19,7,20,11,0,0,7,11,0,
7,17,18,11,0,0,0,29,11,0,19,0,19,11,0,0,12,0,0,0,12,9,0,9,14,0,11,0,0,0,11,11,13,9,0,0,10,46,0,46,11,0,31,13,26,11,35,0,22,20,0,9,0,0,21,44,53,0,8,13,0,0,15,0,0,15,27,0,13,32,0,0,0,26,24,0,0,31,0,21,7,26,11,0,33,9,0,12,16,8,30,0,0,0,0,0,6,20,0,9,
13,7,0,0,19,0,0,0,0,10,11,19,11,22,19,22,20,0,0,21,0,18,8,0,24,8,12,16,9,19,0,11,11,0,0,13,0,0,27,0,0,20,0,0,0,10,38,0,22,0,0,0,0,12,24,0,0,30,21,0,22,11,21,0,26,32,13,11,14,0,0,23,22,28,0,0,0,0,20,0,7,28,12,8,25,8,8,21,24,45,19,9,8,19,19,16,13,0,0,0,
7,8,0,7,17,10,0,10,0,10,0,0,0,25,9,33,8,0,25,11,11,9,11,24,10,13,11,0,0,28,9,20,13,18,10,19,12,14,9,8,32,33,25,0,0,0,0,0,11,11,10,0,0,15,19,0,10,10,0,0,10,0,24,41,0,0,25,0,35,9,25,0,26,26,12,12,8,0,33,21,14,9,12,0,23,22,0,0,8,0,9,16,11,0,0,18,14,6,6,0,
0,22,45,0,7,0,25,10,0,0,0,49,0,12,0,10,10,0,34,9,12,0,15,23,22,0,8,13,15,34,11,0,13,24,0,30,12,10,0,15,12,0,34,11,13,0,37,15,11,33,0,0,0,8,9,25,17,0,0,0,0,23,0,27,17,12,9,0,28,0,15,0,8,24,10,0,24,0,25,0,0,22,18,7,0,39,0,0,0,7,14,8,0,0,19,6,0,0,12,13,
0,7,7,17,9,0,18,10,9,0,8,10,0,0,23,23,24,0,11,0,11,13,21,8,9,20,0,21,36,0,0,0,14,8,0,0,0,0,31,0,27,22,7,10,0,0,20,27,25,22,8,27,0,11,0,10,10,12,33,19,0,0,38,0,23,14,32,9,15,0,0,11,0,12,0,27,13,30,0,0,11,45,0,8,7,0,29,0,0,43,6,0,0,0,0,9,14,16,0,7,
0,6,0,7,0,18,18,10,19,0,0,10,0,0,12,0,13,10,8,7,24,0,0,11,0,11,0,11,39,0,12,9,12,25,14,33,18,15,0,0,9,0,20,0,15,0,12,0,34,24,6,0,0,0,10,9,33,13,13,13,0,18,11,13,10,0,0,0,0,8,26,36,23,9,33,28,36,26,17,0,0,9,18,13,0,21,12,14,0,10,16,12,0,6,0,0,21,16,22,9,
0,0,0,23,0,34,8,10,0,7,0,0,15,8,0,0,11,0,0,0,22,15,0,36,12,0,0,0,0,12,0,24,0,11,25,0,10,8,0,0,0,48,16,0,20,23,9,8,27,12,8,10,0,34,0,16,0,37,0,0,10,0,17,28,19,34,22,15,9,0,21,0,22,0,37,17,11,0,35,14,0,0,13,13,0,0,11,17,23,6,0,32,8,8,0,18,9,22,0,6,
7,7,0,19,9,28,11,8,11,0,13,9,20,0,22,20,11,11,22,15,26,0,10,9,10,0,9,44,9,25,25,0,10,9,0,0,0,27,8,13,7,0,0,17,0,9,14,19,11,0,0,8,0,24,19,28,0,28,9,0,0,0,0,26,22,9,0,10,24,0,24,11,29,30,25,9,7,22,27,25,7,7,11,0,0,10,0,8,13,7,0,16,10,0,11,0,0,7,10,3,
7,8,0,0,0,8,9,0,8,19,10,0,10,0,0,11,10,0,11,10,9,34,0,0,0,10,0,20,20,17,16,18,20,32,0,20,10,13,0,0,14,42,0,19,19,48,14,35,22,25,0,9,41,16,19,10,0,9,7,18,11,46,11,0,0,0,0,18,32,0,9,0,15,10,22,33,0,13,0,15,0,39,0,23,17,0,0,0,0,0,0,0,0,0,10,0,6,0,8,13,
0,0,7,7,7,10,0,0,28,0,0,0,12,10,22,0,11,10,0,21,10,8,35,11,24,0,9,0,12,0,9,0,0,11,24,0,14,0,11,13,13,8,19,12,0,14,0,23,33,0,28,20,0,12,0,19,31,37,0,17,9,13,17,0,0,0,15,0,12,0,11,0,11,46,32,0,0,0,34,0,44,13,9,14,8,9,17,14,0,21,30,0,0,13,0,22,17,5,0,8,
6,0,0,0,17,0,17,0,51,0,10,15,20,21,0,9,0,13,9,21,24,11,13,0,12,0,0,0,0,34,0,0,12,9,25,0,21,0,0,25,0,11,0,52,0,14,23,36,0,25,0,7,27,7,21,22,0,30,0,0,0,10,9,13,10,25,0,8,25,0,16,24,16,13,0,10,21,19,0,0,22,18,13,22,21,0,18,14,9,0,0,0,0,0,15,20,0,5,11,0,
15,0,8,17,10,18,12,10,24,0,19,10,31,21,0,12,9,26,7,31,0,10,26,12,0,21,11,0,0,23,8,0,22,9,10,0,0,40,14,0,0,0,11,0,25,0,0,9,0,0,20,12,0,0,13,8,0,19,0,0,5,16,0,15,0,22,25,14,13,51,45,31,0,10,0,20,10,9,10,13,0,0,7,0,0,0,0,0,16,7,24,19,23,26,5,7,22,9,9,0,
6,8,0,0,7,27,0,0,0,10,43,10,0,17,15,34,19,0,0,13,20,10,12,0,27,12,18,14,0,8,10,23,0,26,21,8,26,0,0,25,0,9,18,0,0,10,0,8,0,34,10,0,0,0,9,14,0,12,9,0,0,0,0,22,0,14,11,0,24,8,11,23,25,26,10,0,0,0,14,0,19,9,7,0,9,13,20,25,11,0,24,25,10,19,28,40,27,8,6,0,
7,0,34,9,12,20,30,12,0,9,9,0,10,0,0,8,0,0,0,12,7,14,28,12,0,0,11,13,12,10,13,0,36,39,0,0,0,10,0,0,40,13,11,0,0,15,0,0,22,18,32,10,20,0,13,0,13,11,0,0,10,13,10,18,0,13,0,9,23,0,22,23,21,20,14,15,17,12,9,16,0,9,0,24,22,12,17,20,0,17,37,18,0,26,0,0,0,9,0,18,
0,7,8,8,7,0,0,0,19,10,10,11,8,32,0,0,14,21,0,10,9,26,0,24,0,10,11,9,42,23,17,0,0,0,7,13,0,0,15,10,21,0,26,23,9,0,13,0,20,15,22,20,14,7,0,10,0,29,8,0,0,14,0,16,0,15,14,0,25,11,13,10,10,18,0,8,32,10,21,24,0,12,44,12,18,7,12,0,22,10,21,9,0,18,0,18,5,10,3,0,
0,6,0,0,0,26,9,0,17,9,33,13,8,11,9,8,0,10,11,13,56,0,0,9,26,0,9,9,13,21,24,0,11,0,14,0,0,44,22,0,20,38,22,12,0,0,22,0,0,36,27,8,19,0,21,0,0,23,0,34,15,7,13,11,11,0,11,0,0,0,12,0,11,0,10,0,15,8,15,16,0,9,6,24,11,22,12,0,0,29,0,0,0,21,0,18,23,25,4,0,
6,8,0,0,17,20,28,0,8,0,14,8,0,31,23,0,12,0,0,9,20,50,22,18,13,14,0,12,0,27,0,0,10,0,0,7,0,12,0,0,23,18,11,9,0,16,0,9,0,17,0,14,8,34,12,18,37,0,53,0,0,8,24,9,11,43,15,20,0,0,11,14,0,0,11,0,0,0,10,27,0,9,0,10,17,6,0,11,11,0,33,15,6,0,11,28,17,0,14,3,
7,8,8,34,0,0,12,17,10,20,0,13,0,8,11,0,28,9,10,0,12,0,0,10,11,23,36,20,0,0,12,0,47,29,0,0,0,8,10,16,29,33,16,29,13,23,0,9,0,0,0,15,29,0,9,25,0,7,0,22,35,9,0,0,0,9,12,17,0,0,19,26,0,8,23,13,0,11,0,0,30,0,0,12,0,5,14,15,12,9,0,0,25,39,8,6,9,0,5,9,
0,24,0,16,32,0,7,11,11,9,0,0,0,11,36,11,10,9,20,26,0,31,0,0,10,14,22,13,21,13,0,17,0,20,0,10,19,15,14,16,11,14,12,0,0,11,0,30,0,37,21,44,16,10,0,0,0,14,0,0,21,9,7,13,0,30,17,16,0,12,30,16,23,13,10,0,8,11,0,27,2,17,10,0,0,7,0,0,0,10,14,0,0,6,7,10,0,0,4,20,
7,0,15,16,0,9,18,37,0,9,11,10,0,9,12,12,0,8,0,14,23,0,11,12,0,0,9,0,0,0,0,0,21,22,72,12,26,0,0,0,8,10,0,26,11,23,0,0,0,0,53,0,10,23,0,0,15,0,15,0,73,7,0,18,0,25,33,14,11,32,0,0,8,9,22,16,9,0,19,0,0,14,0,16,14,26,14,0,14,18,9,0,16,12,10,0,0,9,11,8,
0,6,8,0,16,7,9,10,10,24,0,0,0,0,10,23,0,0,17,0,0,23,14,0,0,10,0,0,0,0,12,13,18,15,0,0,13,17,25,0,9,0,0,0,8,0,0,27,13,10,35,24,22,0,23,0,6,25,0,0,25,9,33,11,43,0,0,21,19,8,0,15,0,0,25,28,45,0,8,0,18,0,47,20,12,8,21,16,10,23,10,0,32,0,13,17,9,7,0,26,
0,7,7,9,9,11,9,10,30,0,0,7,13,31,0,14,10,0,0,22,0,20,0,8,0,0,0,26,0,0,9,0,22,0,14,10,32,50,19,11,24,48,26,14,0,0,0,16,24,0,17,24,7,0,10,0,18,0,12,17,32,0,10,28,0,0,0,0,0,31,9,26,0,0,10,26,0,0,33,12,32,30,9,14,7,0,0,11,11,0,10,6,7,30,0,0,4,25,0,6,
0,0,0,7,0,0,8,16,0,0,19,11,0,0,28,0,0,13,47,0,31,24,18,0,10,0,16,0,10,15,0,13,0,0,24,0,10,9,0,14,11,10,0,0,21,0,11,0,0,10,12,0,19,0,0,0,0,14,45,13,25,46,16,23,12,26,0,33,21,22,35,0,0,23,25,0,30,20,0,11,0,13,7,0,12,9,27,7,12,0,0,24,22,0,19,0,6,0,29,0,
7,16,29,29,0,0,0,0,9,9,10,34,9,13,0,0,11,0,24,26,8,0,9,0,12,28,21,0,20,0,10,0,0,28,15,23,0,21,11,20,33,15,19,8,0,14,24,0,0,10,12,0,17,0,24,14,21,28,7,6,39,10,13,0,19,7,9,0,23,10,0,19,0,23,35,7,0,0,0,13,0,16,20,5,0,0,20,0,0,11,0,0,7,0,0,13,19,0,16,6,
15,9,0,0,0,0,0,44,10,12,0,0,33,0,18,0,0,0,42,13,33,0,13,0,11,19,0,0,0,0,0,0,53,0,17,8,17,0,15,0,0,0,0,0,9,35,10,14,0,0,35,17,8,0,0,16,0,20,16,19,0,0,38,0,39,0,19,10,0,13,14,0,0,11,8,8,0,0,0,0,0,34,11,0,11,19,13,0,18,35,0,39,27,36,20,13,0,0,16,23,
0,0,0,0,0,15,0,9,0,8,0,19,11,0,0,10,21,31,12,42,0,31,0,12,33,20,0,0,0,10,11,0,0,31,13,0,0,0,18,11,13,22,22,11,0,28,21,21,0,0,0,0,26,21,16,8,0,15,32,0,14,33,21,0,0,0,41,12,12,0,32,17,9,0,0,22,0,0,23,15,15,7,0,10,0,0,0,0,9,0,18,9,19,11,39,0,23,23,5,9,
0,14,8,9,10,28,0,0,0,23,8,0,0,21,12,10,10,36,0,0,20,22,0,10,23,0,10,0,0,27,0,0,0,21,96,0,0,28,9,7,29,10,11,21,0,0,0,0,16,0,10,34,11,24,8,26,27,13,0,12,8,0,0,10,13,0,11,18,10,10,0,12,12,9,15,0,8,34,7,9,0,0,14,20,19,20,0,0,14,0,18,0,0,13,13,13,13,28,17,0,
22,16,0,9,0,23,0,0,10,27,13,13,19,11,9,0,49,10,23,0,0,0,14,21,11,0,13,10,0,0,11,23,10,24,11,10,20,0,22,0,10,14,37,14,29,0,0,0,13,0,11,17,47,9,15,0,29,0,0,0,23,0,11,22,0,0,26,19,0,10,12,8,25,0,19,0,0,12,0,14,7,10,17,0,0,18,10,8,21,23,12,26,15,0,0,0,7,0,0,4,
0,7,0,8,0,8,20,8,13,9,0,10,9,0,10,18,0,23,11,22,0,18,40,0,0,23,0,43,24,0,0,11,35,10,32,12,30,0,0,0,11,28,0,0,16,10,15,12,0,0,21,0,19,9,0,11,9,14,21,7,26,10,0,0,15,0,0,23,18,14,28,31,0,0,12,0,0,22,12,0,47,18,6,10,14,7,8,13,11,27,9,8,8,6,12,6,0,0,0,0,
14,9,20,9,9,0,18,0,0,19,8,30,25,22,22,23,36,0,0,8,13,28,0,0,0,0,0,0,0,0,9,0,12,10,0,10,13,0,12,16,10,0,12,0,50,11,12,39,37,0,0,23,22,15,17,10,12,19,0,10,0,27,10,14,0,0,0,8,0,12,0,0,52,0,10,9,12,18,0,15,66,13,9,0,0,9,0,0,0,13,18,0,16,0,18,0,22,0,0,6,
0,13,16,20,0,0,20,0,10,28,0,0,0,25,21,0,18,10,12,0,20,24,37,0,30,45,0,0,37,0,10,0,0,0,0,25,12,14,10,11,9,0,33,30,9,0,0,23,0,25,16,9,0,0,8,11,0,0,14,50,0,7,0,41,0,12,9,0,16,11,0,33,0,25,9,0,16,0,0,10,0,12,0,11,17,32,0,11,0,0,28,0,26,21,0,15,0,0,21,0,
21,37,11,18,0,0,9,27,12,11,13,10,38,0,0,0,19,0,34,0,11,24,0,25,0,12,0,0,0,11,13,7,28,8,0,25,0,21,0,0,21,9,36,10,0,0,14,10,16,49,14,0,18,12,9,0,13,11,15,12,31,0,0,15,0,19,0,13,46,9,0,0,0,21,9,24,22,14,0,31,9,0,9,0,8,0,0,0,0,0,0,0,0,0,11,0,14,17,9,0,
6,8,0,0,0,0,0,9,0,35,12,20,0,0,0,0,13,0,0,20,7,0,0,0,14,0,11,12,0,0,0,15,8,19,11,21,11,13,49,27,32,0,7,26,24,0,22,12,20,11,11,0,34,35,33,0,18,9,0,0,21,13,28,39,11,26,0,9,0,26,0,22,44,0,41,14,7,10,13,10,9,0,0,12,25,0,0,9,10,0,0,10,0,0,6,17,0,7,12,0,
7,16,0,0,0,0,0,10,8,19,11,17,0,20,0,11,0,0,8,13,0,0,13,0,8,0,39,10,40,0,0,8,23,10,11,27,0,26,9,26,10,0,11,30,10,22,0,11,0,43,13,0,0,11,0,0,0,35,24,0,19,0,14,9,34,0,25,18,8,29,23,24,16,9,37,9,10,0,0,0,7,12,0,0,8,21,16,0,0,24,6,15,0,0,13,10,26,9,5,0,
0,7,8,9,0,19,18,8,13,0,10,8,0,10,0,11,0,19,14,11,33,0,0,0,0,0,11,0,0,21,0,0,24,22,0,14,14,26,29,9,11,14,0,34,0,14,14,0,38,21,8,0,10,25,0,11,0,8,9,0,19,0,15,20,0,9,6,0,13,0,10,29,17,14,21,28,13,38,0,0,0,37,32,0,10,11,0,21,13,19,19,10,0,9,19,11,24,7,6,5,
0,6,8,0,0,37,18,9,0,0,30,28,0,51,0,34,22,0,9,0,12,12,0,25,0,0,0,0,12,0,14,12,11,34,0,9,0,12,0,0,0,0,33,15,15,0,0,37,15,26,10,0,0,0,16,0,0,17,0,20,24,18,0,23,15,27,0,0,41,32,12,0,13,37,22,0,0,15,12,13,0,11,28,0,10,16,11,20,0,8,0,0,20,11,12,0,0,0,23,0,
7,0,0,0,7,18,9,18,0,19,20,23,11,13,0,10,0,10,0,13,21,0,37,31,28,24,17,13,14,0,11,13,23,0,32,0,0,12,13,0,23,10,37,0,6,0,23,0,0,13,20,0,9,10,27,9,14,14,0,28,10,0,34,0,12,8,17,17,11,21,17,0,0,0,0,0,0,19,9,0,20,14,0,12,19,0,0,0,8,31,31,0,32,0,0,0,12,8,18,0,
7,8,9,16,0,18,11,13,0,0,0,20,11,0,0,0,0,0,0,0,9,0,23,12,0,40,10,10,12,8,0,36,0,11,10,0,40,8,23,17,9,0,31,9,32,8,0,12,8,11,11,0,12,7,9,13,0,34,29,27,17,9,15,33,11,7,0,0,15,34,0,20,23,0,24,8,33,0,0,17,0,5,40,15,0,12,6,12,13,22,6,0,6,0,0,4,9,0,0,0,
15,0,7,27,20,30,33,9,9,0,21,13,16,22,13,9,0,0,12,12,0,13,21,21,34,13,11,0,12,24,0,0,0,23,0,11,38,10,0,57,0,38,0,0,0,10,10,43,0,12,13,10,0,7,14,0,0,0,0,12,13,0,12,16,8,8,17,12,11,0,17,0,0,0,0,13,0,10,0,13,0,14,0,8,23,0,16,8,28,20,11,0,0,0,6,30,5,13,23,0,
0,30,19,31,0,18,8,33,20,0,24,11,14,14,10,0,10,42,28,27,8,23,11,11,26,8,0,0,23,0,11,33,0,0,0,11,11,14,0,0,50,0,0,14,0,0,21,15,0,17,0,20,42,0,17,0,23,9,0,11,0,0,0,0,16,0,10,13,9,0,0,12,37,17,0,12,0,29,7,29,0,0,0,11,9,21,0,8,27,0,0,9,0,9,14,0,5,0,2,0,
0,0,6,8,0,8,0,10,17,0,0,0,0,17,8,11,16,11,10,11,51,0,0,42,33,0,0,12,0,9,22,0,10,12,13,0,15,22,20,9,12,9,20,21,33,0,26,9,10,12,13,13,10,13,12,9,8,26,0,12,33,24,29,12,0,13,0,12,9,0,15,11,10,0,9,0,0,0,25,9,23,8,6,10,16,0,0,17,10,0,19,10,0,9,24,0,17,7,10,8,
0,21,37,23,0,0,0,14,0,18,9,33,11,7,12,12,42,10,8,24,0,18,20,24,0,0,23,27,0,0,0,0,12,37,10,0,13,0,0,0,0,0,0,0,10,41,0,0,0,0,0,0,14,18,0,15,9,11,0,0,15,0,0,9,39,53,11,0,10,9,18,12,34,9,7,21,8,20,13,0,12,15,0,0,12,11,17,11,7,13,18,0,23,13,0,0,6,23,10,18,
22,10,18,0,12,8,22,0,0,0,14,10,0,0,0,21,0,52,0,12,44,12,12,11,22,21,30,0,12,21,10,0,14,10,13,0,9,0,23,25,0,0,11,0,0,0,14,11,9,10,10,0,14,0,10,12,22,34,0,0,0,13,0,0,0,15,11,0,15,9,8,10,23,13,12,36,8,0,0,0,10,19,13,14,17,32,20,23,0,8,7,0,16,18,0,21,0,0,17,18,
7,24,19,33,0,0,0,0,17,0,14,8,0,0,9,0,0,0,15,17,14,0,13,0,20,21,0,24,7,34,11,8,12,12,15,0,36,10,10,10,11,0,0,0,0,10,0,23,0,12,0,23,0,0,15,13,0,0,9,11,21,0,13,9,0,0,0,8,15,29,28,18,25,16,0,32,0,10,0,25,10,24,8,33,0,23,9,21,12,10,26,0,8,12,23,18,7,0,35,19,
0,14,9,9,0,9,9,7,9,9,37,9,0,29,12,10,12,12,22,0,35,42,16,0,0,11,57,15,0,0,0,20,21,15,37,0,33,12,14,0,13,0,9,32,0,24,14,0,10,0,0,0,0,0,17,0,0,12,0,0,0,11,9,13,0,7,0,12,0,0,0,46,36,12,22,12,0,8,0,0,9,14,0,22,9,7,10,0,0,15,0,0,29,36,13,9,11,7,6,9,
7,0,15,0,25,21,9,9,31,22,0,18,21,11,0,0,41,23,22,9,0,0,24,11,12,13,13,0,8,0,9,41,7,12,0,0,8,12,0,22,0,0,22,21,20,0,0,38,0,15,19,0,23,11,52,0,26,12,0,0,0,0,0,20,11,10,26,11,0,0,0,15,39,0,7,0,0,0,12,24,0,0,11,0,0,12,13,18,0,11,0,19,19,28,0,0,8,11,3,7,
0,15,9,14,10,28,10,0,34,0,0,0,9,9,26,8,10,0,33,12,0,10,0,0,0,0,32,12,8,0,13,14,11,15,9,28,0,22,30,39,18,0,21,38,11,10,9,0,22,0,11,0,41,11,10,14,36,12,0,12,11,25,0,0,0,0,0,0,23,12,0,11,0,0,0,12,0,12,51,8,16,23,21,25,0,0,0,18,22,5,20,0,7,0,0,0,0,0,12,0,
15,26,9,18,12,10,0,0,21,0,7,10,12,24,0,20,8,12,37,12,10,26,0,26,21,0,14,11,8,0,0,0,0,10,0,21,21,12,0,15,0,9,14,9,0,11,0,10,0,0,0,9,13,0,11,0,14,0,34,10,0,0,39,21,39,14,9,28,15,13,19,10,22,7,10,13,53,10,0,0,0,21,9,0,14,0,0,0,11,0,18,0,18,0,0,27,12,0,40,0,
